inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Outdoor,jio,4G,2,Poor Voice Quality,30.39423338,78.09588563,Uttarakhand,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,17.48159734,78.29965974,Telangana,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,30.3327984,78.053992,Uttarakhand,3,2017
Outdoor,jio,4G,5,Satisfactory,19.33059,84.881635,Odisha,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,20.82067975,85.28660963,Odisha,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,12.5646936,80.1555924,Tamil Nadu,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,26.09101333,89.47003,West Bengal,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.66526167,77.158095,NCT,3,2017
Outdoor,jio,4G,1,Call Dropped,22.4692438,88.4031182,West Bengal,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,28.6043919,77.2893718,Uttar Pradesh,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,20.10345182,79.10045387,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,23.25082948,77.48061244,Madhya Pradesh,3,2017
Outdoor,jio,4G,5,Satisfactory,10.87812497,77.00037188,Tamil Nadu,3,2017
Outdoor,jio,4G,5,Satisfactory,12.91890053,77.59549063,Karnataka,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.20535945,87.96815736,West Bengal,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,17.44308185,78.39268527,Telangana,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,22.4437403,88.4347506,West Bengal,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,12.99029139,77.60095374,Karnataka,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,12.28910667,76.63569667,Karnataka,3,2017
Outdoor,jio,4G,1,Call Dropped,20.15453923,85.70991081,Odisha,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,24.91682826,82.68343863,Uttar Pradesh,3,2017
Outdoor,jio,4G,4,Satisfactory,15.43430437,75.63522964,Karnataka,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,20.70639522,85.51149585,Odisha,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,18.5359573,73.8523571,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,18.4721735,73.8226892,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,12.9704272,77.6474937,Karnataka,3,2017
Outdoor,jio,4G,4,Satisfactory,18.51894799,73.85682688,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,28.6484509,77.3362113,Uttar Pradesh,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,21.208725,86.13869333,Odisha,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,18.99098232,73.12306193,Maharashtra,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,21.17809325,72.80800263,Gujarat,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,19.1079007,72.8395841,Maharashtra,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,23.35066707,88.0235109,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.25759898,87.89631029,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.25759898,87.89631029,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.25759898,87.89631029,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.25759898,87.89631029,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.21269586,87.84905018,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.25799279,87.89627134,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,23.25799279,87.89627134,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,22.55741293,88.40622748,West Bengal,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Satisfactory,11.8826514,75.5300355,Kerala,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,18.54184462,73.85227544,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,17.3479351,78.4279772,Telangana,3,2017
Outdoor,jio,4G,4,Satisfactory,25.62606396,83.75769038,Uttar Pradesh,3,2017
Outdoor,jio,4G,4,Satisfactory,20.68905333,77.02294333,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Poor Voice Quality,20.15453923,85.70991081,Odisha,3,2017
Outdoor,jio,4G,5,Satisfactory,18.496775,73.7941601,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,19.20244736,72.99339236,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,19.2077009,73.0012308,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,19.1963494,72.98822,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,18.861745,82.569225,Odisha,3,2017
Outdoor,jio,4G,5,Satisfactory,18.86410167,82.57103167,Odisha,3,2017
Outdoor,jio,4G,5,Satisfactory,14.4217291,78.2229953,Andhra Pradesh,3,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,12.9261628,77.6760152,Karnataka,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,2,Call Dropped,18.0120984,83.4081467,Andhra Pradesh,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.6228705,77.2848159,NCT,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,1,Poor Voice Quality,32.67418446,74.87364733,Kashmir,3,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,22.7566056,86.2098732,Jharkhand,3,2017
Outdoor,jio,4G,3,Satisfactory,28.54519,77.37297,Uttar Pradesh,3,2017
Outdoor,jio,4G,2,Poor Voice Quality,26.877593,80.9368439,Uttar Pradesh,3,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,3,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,17.36149833,78.49386833,Telangana,3,2017
Outdoor,jio,4G,4,Satisfactory,18.58062852,73.7990611,Maharashtra,3,2017
Outdoor,jio,4G,5,Satisfactory,18.58062852,73.7990611,Maharashtra,3,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,3,2017
Outdoor,jio,4G,5,Satisfactory,28.4557015,77.0716126,Haryana,3,2017
Outdoor,jio,4G,5,Satisfactory,22.68472671,72.87568669,Gujarat,4,2017
Outdoor,jio,4G,5,Satisfactory,17.89561816,83.37944027,Andhra Pradesh,4,2017
Outdoor,jio,4G,1,Call Dropped,28.57848131,77.31773631,Uttar Pradesh,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.064224,80.5511385,Andhra Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,11.34038507,76.73146046,Tamil Nadu,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,26.61359705,85.84608055,Central Region,4,2017
Outdoor,jio,4G,3,Satisfactory,22.6361759,88.3917288,West Bengal,4,2017
Outdoor,jio,4G,5,Satisfactory,23.21061358,77.41144345,Madhya Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,17.3623208,78.4699995,Telangana,4,2017
Outdoor,jio,4G,5,Satisfactory,16.52424583,80.59816168,Andhra Pradesh,4,2017
Outdoor,jio,4G,3,Poor Voice Quality,28.6176917,77.2795003,NCT,4,2017
Outdoor,jio,4G,3,Satisfactory,18.9513382,72.8270151,Maharashtra,4,2017
Outdoor,jio,4G,4,Satisfactory,16.9970999,73.3539055,Maharashtra,4,2017
Outdoor,jio,4G,5,Satisfactory,9.58339975,77.95218128,Tamil Nadu,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.54615857,77.18848953,NCT,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,23.21710996,77.40390833,Madhya Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,17.62973704,78.47723615,Telangana,4,2017
Outdoor,jio,4G,4,Satisfactory,17.62977018,78.47731111,Telangana,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,13.1195636,77.5803447,Karnataka,4,2017
Outdoor,jio,4G,5,Satisfactory,28.53939667,77.29878,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.42167,78.17542333,Madhya Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,10.78869694,78.72048854,Tamil Nadu,4,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,22.3519937,82.717804,Chhattisgarh,4,2017
Outdoor,jio,4G,5,Satisfactory,22.2764308,82.2437693,Chhattisgarh,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,11.8708409,75.366425,Kerala,4,2017
Outdoor,jio,4G,4,Satisfactory,11.8708409,75.366425,Kerala,4,2017
Outdoor,jio,4G,5,Satisfactory,16.54044149,80.60091368,Andhra Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,21.86716144,73.05249006,Gujarat,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,22.4691759,88.4041902,West Bengal,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,17.2360838,78.4362925,Telangana,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,19.0432635,72.92468421,Maharashtra,4,2017
Outdoor,jio,4G,5,Satisfactory,11.99381021,79.83138498,Tamil Nadu,4,2017
Outdoor,jio,4G,4,Satisfactory,16.8240714,75.7086179,Karnataka,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,3,Satisfactory,22.70844083,88.47476735,West Bengal,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,29.68660539,76.99061858,Haryana,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,29.68659055,76.99062486,Haryana,4,2017
Outdoor,jio,4G,4,Satisfactory,22.4647428,88.4090303,West Bengal,4,2017
Outdoor,jio,4G,3,Poor Voice Quality,21.1814284,72.808857,Gujarat,4,2017
Outdoor,jio,4G,3,Poor Voice Quality,21.1814284,72.808857,Gujarat,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,2,Call Dropped,15.400493,73.8168607,Goa,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,26.55965036,79.31645052,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,27.18354053,78.0011745,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,9.9669729,76.2488171,Kerala,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,28.5614476,77.2074726,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,28.5660817,77.2074277,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,22.5021968,88.3638564,West Bengal,4,2017
Outdoor,jio,4G,5,Satisfactory,16.9954206,73.3311259,Maharashtra,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Call Dropped,10.03933197,76.40975799,Kerala,4,2017
Outdoor,jio,4G,3,Satisfactory,28.5667732,77.2098473,NCT,4,2017
Outdoor,jio,4G,5,Satisfactory,26.87901,78.90196,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,26.87994833,78.90155667,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,26.87987,78.901455,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,26.87980833,78.90148833,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,28.47104286,77.10112368,Haryana,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,20.77226789,72.86436305,Gujarat,4,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Call Dropped,0,0,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,17.43918912,78.44166868,Telangana,4,2017
Outdoor,jio,4G,4,Satisfactory,17.43014927,78.41175739,Telangana,4,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,3,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,28.6762622,77.1095031,NCT,4,2017
Outdoor,jio,4G,5,Satisfactory,28.6697674,77.2661975,NCT,4,2017
Outdoor,jio,4G,5,Satisfactory,12.91556026,77.51341797,Karnataka,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,17.429789,78.4366812,Telangana,4,2017
Outdoor,jio,4G,4,Satisfactory,31.01842667,75.78863333,Punjab,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,25.71779813,75.35375002,Rajasthan,4,2017
Outdoor,jio,4G,4,Satisfactory,16.8073786,75.7220663,Karnataka,4,2017
Outdoor,jio,4G,4,Satisfactory,17.43681347,78.44472372,Telangana,4,2017
Outdoor,jio,4G,4,Satisfactory,17.44351244,78.48022551,Telangana,4,2017
Outdoor,jio,4G,4,Satisfactory,16.63762731,73.35116081,Maharashtra,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,23.2432482,69.65995141,Gujarat,4,2017
Outdoor,jio,4G,3,Satisfactory,22.70844083,88.47476735,West Bengal,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Call Dropped,17.71918828,83.27342796,Andhra Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,22.7559357,75.8927886,Madhya Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,24.7946467,85.010326,Bihar,4,2017
Outdoor,jio,4G,4,Satisfactory,21.21246833,86.11566167,Odisha,4,2017
Outdoor,jio,4G,4,Satisfactory,21.74406235,70.58623718,Gujarat,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,26.96892502,75.64436146,Rajasthan,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,14.46440947,78.67464231,Andhra Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,22.168107,87.9872193,West Bengal,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,21.85778207,84.01394655,Odisha,4,2017
Outdoor,jio,4G,3,Call Dropped,12.28247539,76.84563431,Karnataka,4,2017
Outdoor,jio,4G,1,Call Dropped,28.6914288,77.4208835,Uttar Pradesh,4,2017
Outdoor,jio,4G,1,Call Dropped,28.70101386,77.09235429,NCT,4,2017
Outdoor,jio,4G,1,Call Dropped,28.69354568,77.12604583,NCT,4,2017
Outdoor,jio,4G,1,Call Dropped,28.69520278,77.13303941,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.693789,77.1258763,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.70919812,77.08107154,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.69385074,77.12581976,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.69573411,77.13185274,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.69558528,77.13438067,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.68868008,77.1298409,NCT,4,2017
Outdoor,jio,4G,1,Call Dropped,28.69358911,77.12583392,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.70918631,77.08103964,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.7092815,77.0811122,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,23.02188394,72.56634029,Gujarat,4,2017
Outdoor,jio,4G,4,Satisfactory,28.53893167,77.29964833,Uttar Pradesh,4,2017
Outdoor,jio,4G,5,Satisfactory,28.56033731,77.03985341,Haryana,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,13.12327938,77.63056693,Karnataka,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,28.6772967,77.1561108,NCT,4,2017
Outdoor,jio,4G,5,Satisfactory,22.81444405,86.08307007,Jharkhand,4,2017
Outdoor,jio,4G,4,Satisfactory,22.04985125,88.09585539,West Bengal,4,2017
Outdoor,jio,4G,4,Satisfactory,22.08503384,88.1388735,West Bengal,4,2017
Outdoor,jio,4G,4,Satisfactory,22.08495744,88.13855501,West Bengal,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,22.5364103,88.3731092,West Bengal,4,2017
Outdoor,jio,4G,5,Satisfactory,22.59952985,80.36956356,Madhya Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,11.87096346,75.36653837,Kerala,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,17.3561842,78.5034068,Telangana,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,20.44944624,86.1085108,Odisha,4,2017
Outdoor,jio,4G,5,Satisfactory,18.59409092,73.72876505,Maharashtra,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,12.9634,77.59125,Karnataka,4,2017
Outdoor,jio,4G,5,Satisfactory,30.85452838,77.00183459,Himachal Pradesh,4,2017
Outdoor,jio,4G,1,Call Dropped,20.56364525,86.08914807,Odisha,4,2017
Outdoor,jio,4G,1,Call Dropped,20.56364525,86.08914807,Odisha,4,2017
Outdoor,jio,4G,1,Call Dropped,20.56364525,86.08914807,Odisha,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,26.78836754,83.40406654,Uttar Pradesh,4,2017
Outdoor,jio,4G,1,Call Dropped,26.93459906,80.93395982,Uttar Pradesh,4,2017
Outdoor,jio,4G,1,Call Dropped,20.57939359,86.08497933,Odisha,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.546178,77.1885837,NCT,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.56030643,77.1932718,NCT,4,2017
Outdoor,jio,4G,5,Satisfactory,23.021048,72.5338516,Gujarat,4,2017
Outdoor,jio,4G,4,Satisfactory,28.59618748,77.33211397,Uttar Pradesh,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,27.9333038,78.0799908,Uttar Pradesh,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,28.6969528,77.1265101,NCT,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,12.91480124,77.59879708,Karnataka,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,12.91480124,77.59879708,Karnataka,4,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,22.07786952,79.54426021,Madhya Pradesh,4,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,4,2017
Outdoor,jio,4G,5,Satisfactory,11.74803902,75.50257525,Kerala,4,2017
Outdoor,jio,4G,5,Satisfactory,25.3549364,83.01099697,Uttar Pradesh,4,2017
Outdoor,jio,4G,3,Satisfactory,-1,-1,NA,4,2017
